드래곤볼Z - 초오공전2 각성편.smc	OK	10240	92.58	0.00	0	$80:8242	0000bc	15152
드래곤스 레어 (Dragon's Lair).smc	UNRENDERED	0	79.99	4.93	0	$00:f081	00003a	15038
드래곤즈 매직 (Dragon's Magic).smc	UNRENDERED	0	87.69	3.91	0	$00:f392	00003a	15221
드래곤즈 매직.smc	UNRENDERED	0	87.69	3.91	0	$00:f392	00003a	15221
드래곤즈 어스 (Dragon's Earth).smc	UNRENDERED	0	0.00	9.07	0	$02:f695	0e2140	12285
드리프트 킹 - 수도고 배틀 '94 (Drift King Shutokou Battle '94 - Tsuchiya Keiichi & Bandou Masaaki).smc	UNRENDERED	0	0.00	100.00	0	$80:a5e9	807000	13236
드리프트 킹 - 수도고 배틀 2 (Drift King Shutokou Battle 2 - Tsuchiya Keiichi & Bandou Masaaki).smc	UNRENDERED	0	0.00	100.00	0	$80:a019	807000	13236
드림 TV (Dream T.V.).smc	OK	18474	73.21	4.90	0	$81:8275	000091	14830
드림 바스켓볼 - 덩크 앤 훕 (Dream Basketball - Dunk & Hoop).smc	OK	57344	71.46	1.37	0	$af:f4c2	800100	12486
디그 앤 스파이크 발리볼 (Dig & Spike Volleyball).smc	UNRENDERED	0	0.00	100.00	0	$00:b50b	002141	11528
디노 디니 사커 (Dino Dini's Soccer!).smc	OK	60003	12.24	3.10	38935	$0f:83ed	001fde	5107
디노 시티 (DinoCity).smc	OK	56519	64.08	5.29	0	$00:808d	000031	13860
디멘션 포스 (Dimension-Force).smc	OK	61184	75.96	0.00	0	$16:8ae5	001207	13285
디스트럭티브 (Destructive).smc	OK	61184	71.57	0.21	0	$80:8150	000092	14896
디어 보이즈 (Dear Boys).smc	OK	57344	78.65	2.99	0	$01:dcc4	000054	14776
디트 레이서 (Dirt Racer).smc	BOOT_CRASH	-	-	-	-	-	-	
디트 트랙스 FX (Dirt Trax FX).smc	BOOT_CRASH	-	-	-	-	-	-	
디포스 (D-Force).smc	OK	61184	75.96	0.00	0	$16:8ae5	001207	13285
라 웨어즈 (La Wares).smc	OK	15322	0.00	0.06	0	$d6:0403	002140	11234
라군 (Lagoon).smc	OK	17823	66.04	0.57	0	$00:84e3	02023c	13322
라모스 월드 와이드 사커 (Ramos Ruy no World Wide Soccer).smc	OK	53158	0.00	12.45	49041	$19:e09a	002141	2307
라스베이거스 드림 (Las Vegas Dream in Golden Paradise).smc	BOOT_CRASH	-	-	-	-	-	-	
라스트 바이블 3 (Last Bible III).smc	OK	1846	48.00	24.12	0	$c0:0659	001c00	12990
라스트 배틀 (Last Battle, The).smc	OK	27520	53.67	6.09	0	$00:82e5	000016	12816
라스트 액션 히어로 (Last Action Hero).smc	UNRENDERED	0	67.25	0.16	0	$9a:9dfd	00039f	13278
라이덴 트레이드 (Raiden Trad).smc	OK	54974	59.49	1.65	0	$00:8e29	000013	14440
라이덴전설 (Raiden Densetsu).smc	OK	54974	59.50	1.65	0	$00:8e29	000013	14440
라이벌 터프 (Rival Turf!).smc	UNRENDERED	0	0.00	60.14	0	$00:99e6	004210	13447
라이브 어 라이브 (Live A Live) (2).smc	OK	57019	65.26	9.90	0	$c2:4b29	000576	15275
라이브 어 라이브 (Live A Live).smc	OK	56962	65.26	9.90	0	$c2:4b29	000576	15275
라이온 킹 (Lion King, The).smc	OK	57344	0.04	3.36	0	$c2:2034	002141	14490
라이즈 오브 더 로봇 (Rise of the Robots).smc	OK	2424	37.63	8.88	0	$c0:d8c8	000309	12487
라이트 판타지 (Light Fantasy).smc	OK	12288	85.98	0.24	0	$01:99ae	000f31	13276
라이트 판타지 2 (Light Fantasy II).smc	OK	1588	1.51	21.58	0	$b8:88fa	001f0f	13224
라플라스의 마 (Laplace no Ma).smc	OK	57032	92.25	1.09	0	$02:821e	000024	15244
란마 1_2 (Ranma 1-2).smc	OK	44475	24.31	8.76	0	$c0:04ae	010203	12996
란마 1_2 - 오의사암권 (Ranma 1-2 - Ougi Jaanken).smc	OK	55778	70.02	15.90	0	$00:8079	000324	13317
란마 1_2 - 정내격투편 (Ranma 1-2 - Chounai Gekitou Hen).smc	OK	47490	15.04	13.84	0	$1a:81f8	1a2140	12517
란마 1_2 - 주묘단적비보 (Ranma 1-2 - Akanekodan Teki Hihou).smc	OK	55319	70.26	5.19	0	$00:c568	000074	13482
란마 1_2 - 초기난무편 (Ranma 1-2 - Chougi Ranbu Hen).smc	OK	56003	61.01	6.81	0	$c4:0640	000f24	12462
란마 1_2 - 폭렬난투편 (Ranma 1-2 - Bakuretsu Rantou Hen).smc	OK	46336	21.41	6.33	0	$c0:04ae	010203	13121
란마 1_2 - 폭렬난투편 (Ranma 1-2 - Hard Battle).smc	OK	46336	27.29	4.78	0	$c0:0493	010203	12935
람보르기니 아메리칸 챌린지 (Lamborghini American Challenge).smc	OK	51276	38.84	8.23	0	$80:8d60	00007c	13449
래디컬 렉스 (Radical Rex).smc	BOOT_CRASH	-	-	-	-	-	-	
래리 닉슨의 슈퍼 배스 피싱 (Larry Nixon's Super Bass Fishing).smc	OK	53452	0.00	16.25	0	$d0:81f8	002140	12450
램파트 (Rampart).smc	OK	61184	68.00	0.08	0	$00:fa29	0008ac	13208
랩 잼 볼륨 원 (RapJam - Volume One).smc	BOOT_CRASH	-	-	-	-	-	-	
러브 퀘스트 (Love Quest).smc	OK	57257	0.00	2.72	0	$27:80a7	002140	9355
러싱 비트 (Rushing Beat).smc	UNRENDERED	0	0.00	46.57	0	$00:e2ee	004210	13679
러싱 비트 수라 (Rushing Beat Shura) (2).smc	OK	23449	0.00	7.93	0	$80:dc3a	804210	11558
러싱 비트 수라 (Rushing Beat Shura).smc	OK	23494	0.00	7.93	0	$80:dc3a	804210	11558
러싱비트 란 (Rushing Beat Ran - Fukusei Toshi).smc	UNRENDERED	0	0.00	84.77	0	$80:d743	854210	12639
러싱비트.smc	UNRENDERED	0	0.00	46.57	0	$00:e2ee	004210	13679
럭키 루크 (Lucky Luke).smc	OK	898	89.74	1.81	0	$82:98dc	000468	11331
런 세이버 (Run Saber).smc	OK	56440	0.00	96.58	0	$0c:f13a	014212	15316
레나스 - 고대기계의 기억 (Lennus - Kodai Kikai no Kioku).smc	OK	1700	90.09	0.50	0	$00:825d	00001b	15098
레나스 2 - 봉인의 사도 (Lennus II - Fuuin no Shito).smc	OK	54272	72.42	8.37	0	$00:a624	0000ce	14675
레드 옥토버 (Hunt for Red October, The).smc	OK	30552	75.96	0.00	0	$80:8063	81023b	11398
레드라인 F-1 레이서 (Redline F-1 Racer).smc	OK	57344	0.00	0.00	0	$02:8f50	002140	12259
레밍즈 (Lemmings).smc	OK	48564	28.83	9.91	0	$01:a201	000021	13713
레밍즈 2 - 더 트라이브 (Lemmings 2 - The Tribes).smc	OK	7270	83.45	1.58	0	$01:89e7	00004a	15198
레볼루션 X (Revolution X).smc	OK	30596	66.56	8.62	0	$80:83ac	00002f	13289
레스 아르카나 다이아나 레이 점치기의 미궁 (Res Arcana - Diana Ray - Uranai no Meikyuu).smc	BOOT_CRASH	-	-	-	-	-	-	
레스터 더 언라이클리 (Lester the Unlikely).smc	OK	55994	0.00	64.30	0	$ce:2028	004212	11835
레이디스토커 - 과거에서의 도전 (Lady Stalker - Kako kara no Chousen).smc	OK	53356	93.34	0.25	0	$c0:1ee0	000020	15286
레이스 드라이빈 (Race Drivin').smc	OK	44023	42.42	0.00	0	$00:f3b1	000201	11981
레이저 버디 - 겟 인 더 홀 (Get in the Hole).smc	OK	55443	97.67	0.00	0	$c1:7bb9	000ffc	16092
레전드 (Legend).smc	OK	11759	51.51	28.69	0	$80:80d9	000040	14364
레조이스 아레사 왕국의 저편 (Rejoice - Aretha Oukoku no Kanata).smc	BOOT_CRASH	-	-	-	-	-	-	
레트로 마리오 월드 슈퍼 마리오 브라더스.smc	OK	44122	82.32	1.65	0	$00:806d	000010	14769
렉스 로난 실험 외과의사 (Rex Ronan - Experimental Surgeon).smc	BOOT_CRASH	-	-	-	-	-	-	
렉킹 크루 '98 (Wrecking Crew '98).smc	UNRENDERED	0	21.53	8.30	0	$c0:0150	0003ff	14768
렌 앤 스팀피 쇼 - 부케로스! (Ren & Stimpy Show, The - Buckeroo$!).smc	OK	16606	46.05	0.07	0	$9f:ed2d	001c00	13426
렌과 스팀피 - 비디어츠! (Ren & Stimpy Show, The - Veediots!).smc	OK	50977	57.46	4.99	0	$00:8069	00150e	13185
렌과 스팀피 쇼 타임 워프 (Ren & Stimpy Show, The - Time Warp).smc	OK	13348	30.88	16.87	0	$80:e63c	800a92	12576
렌과 스팀피 쇼 파이어 독스 (Ren & Stimpy Show, The - Fire Dogs).smc	OK	58963	50.35	6.84	0	$82:8f1f	7e007d	12488
렌더링 레인저스 (Rendering Ranger R2).smc	UNRENDERED	0	0.00	100.00	0	$36:8537	362143	13236
렐름 (Realm).smc	OK	53853	48.59	13.15	0	$81:85ed	000000	14536
로고스 패닉 (Logos Panic Goaisatsu).smc	OK	57344	19.62	9.70	0	$81:93aa	800067	12432
로도스도 전기 (Lodoss-tou Senki).smc	OK	56664	51.22	6.64	0	$80:82bb	000021	13698
로드 라이엇 4WD (Road Riot 4WD).smc	OK	47265	56.02	3.68	0	$06:eb44	060350	12555
로드 러너 (Looney Tunes - Road Runner).smc	OK	49920	64.51	1.57	0	$80:8199	001ec1	12234
로드 러너 대 와일 E 코요테 (Looney Tunes - Road Runner vs Wile E. Coyote).smc	OK	49920	64.51	1.57	0	$80:8199	001ec1	12234
로드 러너 데스 밸리 랠리 (Road Runner's Death Valley Rally).smc	OK	49920	64.50	1.57	0	$80:8199	001ec1	12234
로드 러너 트윈 - 쥬스티와 리버티의 대모험 (Lode Runner Twin - Justy to Liberty no Daibouken).smc	OK	57344	0.00	66.25	0	$84:80d8	804212	13193
로드 모나크 (Lord Monarch).smc	OK	56940	38.39	9.91	0	$00:ee4a	000098	14783
로맨싱 사가 (Romancing Sa-Ga) (2).smc	BOOT_CRASH	-	-	-	-	-	-	
로맨싱 사가 (Romancing Sa-Ga).smc	BOOT_CRASH	-	-	-	-	-	-	
로맨싱 사가 2 (Romancing Sa-Ga 2) (3).smc	OK	515	0.00	0.00	0	$c4:00e6	002140	12301
로맨싱 사가 2 (Romancing Sa-Ga 2).smc	OK	515	0.00	0.00	0	$c4:00e6	002140	12301
로맨싱 사가 3 (Romancing Sa-Ga 3) (3).smc	OK	4291	88.93	0.00	0	$c5:f957	000605	14958
로맨싱 사가 3 (Romancing Sa-Ga 3).smc	OK	4291	88.93	0.00	0	$c5:f957	000605	14958
로보캅 3 (RoboCop 3).smc	OK	40977	0.00	25.19	36033	$00:fdf6	002140	5613
로보캅 대 터미네이터 (RoboCop Versus The Terminator).smc	UNRENDERED	0	38.95	12.96	0	$80:894b	800304	12347
로봇렉 (Robotrek).smc	OK	57108	0.00	56.89	0	$84:8009	004210	12208
로스트 바이킹 (Lost Vikings, The).smc	UNRENDERED	0	22.34	13.62	0	$80:8148	800334	12437
로스트 바이킹 2 (Lost Vikings 2).smc	OK	16203	22.07	15.93	0	$80:8132	80031c	12867
로열 컨퀘스트 (Royal Conquest).smc	OK	44248	20.88	0.00	0	$0e:c0f3	002140	13390
로저 클레멘스 MVP 베이스볼 (Roger Clemens' MVP Baseball).smc	OK	57344	78.07	0.00	0	$14:ae68	000001	13073
로켓티어 (Rocketeer, The).smc	OK	56726	38.46	0.51	0	$00:dbc5	000001	13920
로코의 모던 라이프 - 스펑키의 위험한 하루 (Rocko's Modern Life - Spunky's Dangerous Day).smc	OK	57344	75.05	1.75	0	$80:86b8	001d55	11960
로쿠데나시 블루스 - 대결!도쿄사천왕.smc	BOOT_CRASH	-	-	-	-	-	-	
로키 로던트 (Rocky Rodent).smc	OK	50154	0.00	0.15	0	$9a:8262	9d1f87	11251
로타어 마테우스 슈퍼 사커 (Lothar Matthaeus Super Soccer).smc	OK	1408	0.00	0.00	0	$81:86ed	812140	8411
록 앤 롤 레이싱 (Rock 'N Roll Racing).smc	BOOT_CRASH	-	-	-	-	-	-	
록 온 (Lock On).smc	OK	1826	49.93	1.50	0	$c3:66dc	000024	13220
록맨 & 포르테 (Rockman & Forte).smc	OK	57344	52.17	5.33	0	$c0:000d	8000d5	13388
록맨 &amp; 포르테 (Rockman &amp; Forte).smc	OK	57344	52.15	5.34	0	$c0:000d	8000d5	13381
록맨 7 (Mega Man 7).smc	OK	57344	32.17	9.29	0	$c0:00ab	8000d4	13358
록맨 7 - 숙명의 대결! (Rockman 7 - Shukumei no Taiketsu!).smc	OK	57344	32.20	9.30	0	$c0:00ab	8000d4	13357
록맨 X (Mega Man X).smc	OK	56592	71.23	2.89	0	$80:80a4	860b9d	13317
록맨 X (Rockman X).smc	UNRENDERED	0	73.43	1.69	0	$80:80a4	860b9d	13278
록맨 X2 (Rockman X2) (2).smc	BOOT_CRASH	-	-	-	-	-	-	
록맨 X2 (Rockman X2).smc	BOOT_CRASH	-	-	-	-	-	-	
록맨 X3 (Rockman X3) (2).smc	BOOT_CRASH	-	-	-	-	-	-	
록맨 X3 (Rockman X3).smc	BOOT_CRASH	-	-	-	-	-	-	
록맨7 - 숙명의 싸움!.smc	OK	57344	32.20	9.30	0	$c0:00ab	8000d4	13357
록맨7.smc	OK	57344	31.74	10.94	0	$c0:00ab	8000d4	13368
록맨X1.smc	UNRENDERED	0	73.43	1.69	0	$80:80a4	860b9d	13278
록맨즈 사커 (Rockman's Soccer).smc	UNRENDERED	0	45.47	12.69	0	$80:8c29	00003d	13149
록키와 불윙클과 친구들의 모험 (Adventures of Rocky and Bullwinkle and Friends, The).smc	UNRENDERED	0	30.17	0.00	0	$80:e897	800516	12125
론모어 맨 (Lawnmower Man, The).smc	BOOT_CRASH	-	-	-	-	-	-	
롭봄의 퀘스트 이지.smc	OK	41491	76.07	2.13	0	$00:806d	000010	14654
롭봄의 퀘스트 하드.smc	OK	41388	76.08	2.13	0	$00:806d	000010	14655
루니 툰 농구 (Looney Tunes B-Ball).smc	OK	54795	29.31	5.61	0	$83:f183	000009	13418
루드라의 비보 (Rudra no Hihou) (2).smc	OK	35563	82.84	0.03	0	$c0:04aa	00063b	15028
루드라의 비보 (Rudra no Hihou).smc	OK	36714	82.84	0.03	0	$c0:04a8	00063b	15028
루이지 어드벤처 파이널.smc	OK	44690	77.72	1.66	0	$00:806d	000010	14655
루이지의 전설.smc	OK	44710	78.19	1.66	0	$00:806d	000010	14663
루인 아머 (Ruin Arm).smc	OK	53454	0.00	2.04	0	$80:a84a	802140	12695
루팡 3세 - 전설의 비보를 쫓아라! (Lupin Sansei - Densetsu no Hihou o Oe!).smc	UNRENDERED	0	100.00	0.00	0	$8b:00c4	00d000	16244
루피아 (Lufia & the Fortress of Doom).smc	OK	49975	86.02	1.71	0	$00:a581	000039	13556
리딕 보우 복싱 (Riddick Bowe Boxing).smc	OK	13212	63.19	2.91	95	$88:ff96	811e06	13408
리딩 조키 (Leading Jockey).smc	OK	20480	0.00	82.65	0	$80:b4a0	804210	13045
리딩 조키 2 (Leading Jockey 2).smc	OK	20480	0.00	72.66	0	$80:b611	804210	13036
리딩 컴퍼니 (Leading Company).smc	OK	55266	78.89	1.21	0	$00:951a	000be0	13254
리버스 키즈 (Reverse Kids).smc	OK	10903	60.10	14.55	0	$80:8bf0	8008ea	13256
리버티 오어 데스 (Liberty or Death).smc	OK	57088	60.88	2.31	0	$c0:9f4c	000b62	12778
리블 라블 (Libble Rabble).smc	OK	36281	88.29	0.01	0	$81:cbdd	00002f	15272
리썰 웨폰 (Lethal Weapon).smc	OK	22521	5.34	22.93	11	$00:8b06	00002e	14768
리썰 인포서스 (Lethal Enforcers).smc	OK	37577	1.69	0.00	0	$80:8132	000055	13545
리턴 오브 더블드래곤.smc	BOOT_CRASH	-	-	-	-	-	-	
리틀 마스터 - 무지개빛 마석 (Little Master - Nijiiro no Maseki).smc	UNRENDERED	0	0.00	99.84	0	$2b:e1c8	002140	13234
리틀 매직 (Little Magic).smc	OK	6765	74.03	8.43	0	$01:83a9	000000	14994
릴리프 피처 (Relief Pitcher).smc	OK	51351	0.00	0.04	0	$80:ef06	002140	14679
링에 걸어라 (Ring ni Kakero).smc	OK	13541	0.00	0.97	0	$0a:839a	002141	12582
마그나 브라반 - 편력의 용사 (Magna Braban - Henreki no Yuusha).smc	BOOT_CRASH	-	-	-	-	-	-	
마더 2 (Mother 2 - Gyiyg no Gyakushuu).smc	OK	57344	83.43	2.70	0	$c0:8758	7e002b	13166
마도물어 - 하나마루 대유치원아 (Madou Monogatari - Hanamaru Daiyouchienji).smc	OK	53613	50.88	5.00	0	$00:8b94	000077	13980
마루코는 아홉살 - 목표! 남쪽 섬!! (Chibi Maruko-chan - Mezase! Minami no Island!!).smc	BOOT_CRASH	-	-	-	-	-	-	
마루코는 아홉살 - 의기양양 365일의 권 (Chibi Maruko-chan - Harikiri 365-nichi no Maki).smc	BOOT_CRASH	-	-	-	-	-	-	
마르코의 매직 풋볼 (Marko's Magic Football).smc	BOOT_CRASH	-	-	-	-	-	-	
마리오 레거시 0.1.smc	OK	44085	82.39	1.70	0	$00:806d	000010	14779
마리오 레거시 5.5.smc	OK	42348	80.37	1.64	0	$00:806d	000010	14760
마리오 레거시 6.0.smc	OK	42348	80.36	1.64	0	$00:806d	000010	14760
마리오 레거시 V0.05.smc	OK	44085	82.39	1.70	0	$00:806d	000010	14779
마리오 레전드 1 - 더 스펙트럴 룸.smc	OK	44947	76.87	2.16	0	$00:806d	000010	14649
마리오 레전드 1 - 엘리멘탈 퀘스트.smc	OK	44947	76.89	2.16	0	$00:806d	000010	14651
마리오 마스터 2.smc	OK	44710	77.68	1.65	0	$00:806d	000010	14666
마리오 앤 와리오 (Mario to Wario).smc	OK	54336	57.55	2.34	0	$00:cc5c	0000d2	12021
마리오 월드 X.smc	OK	41257	77.60	1.66	0	$00:806d	000010	14646
마리오 월드 슈퍼.smc	OK	44377	76.86	1.70	0	$00:806d	000010	14647
마리오 이즈 미싱! (Mario is Missing!).smc	OK	56899	59.46	9.31	0	$80:8255	000004	14410
마리오 카트 R1.1.smc	OK	57344	0.00	100.00	0	$81:fa15	007001	10211
마리오 타임 머신 (Mario's Time Machine).smc	OK	55598	56.49	3.49	0	$80:8284	000004	14403
마리오 페인트 (Mario Paint).smc	OK	56245	46.83	0.00	0	$01:e2eb	00016a	12098
마리오의 귀환.smc	OK	44603	82.45	1.70	0	$00:806d	000010	14767
마리오의 슈퍼 피크로스 (Mario no Super Picross).smc	OK	53747	55.33	11.87	0	$c0:0904	8000c9	11328
마리오의 어린 시절 - 글자와 함께 놀기 (Mario's Early Years - Fun with Letters).smc	OK	57005	0.00	52.63	0	$c0:c285	004212	11855
마리오의 어린 시절 - 숫자와 함께 놀기 (Mario's Early Years - Fun with Numbers).smc	OK	2128	62.77	1.11	0	$c0:826f	7e005a	11722
마리오의 어린 시절 - 유치원 놀이 (Mario's Early Years - Preschool Fun).smc	OK	57005	0.00	60.18	0	$c0:bd79	004212	11976
마리오의 헬 여행.smc	OK	44698	82.48	1.66	0	$00:806d	000010	14775
마멀레이드 보이 (Marmalade Boy).smc	UNRENDERED	0	3.27	10.45	0	$82:fde4	822140	12733
마벌러스 - 또 하나의 보물섬 (Marvelous - Mouhitotsu no Takara-jima).smc	BOOT_CRASH	-	-	-	-	-	-	
마법 포이 포이 포잇토! (Mahou Poi Poi Poitto!).smc	OK	57344	57.43	1.61	0	$80:8165	7e0228	12843
마법기사 레이어스 1 (Magic Knight Rayearth) (3).smc	UNRENDERED	0	75.73	0.47	0	$c0:0430	000499	13148
마법기사 레이어스 1 (Magic Knight Rayearth).smc	UNRENDERED	0	75.73	0.47	0	$c0:0430	000499	13148
마법의 타루루토군 - 매직 어드벤처 (Magical Taruruuto-kun - Magic Adventure).smc	OK	56893	74.26	0.00	0	$02:b7a7	000051	13274
마법진 구루구루 (Mahoujin Guruguru).smc	OK	56334	62.23	5.02	5552	$c3:8b4d	0019dd	14103
마법진 구루구루 2 (Mahoujin Guru Guru 2) (3).smc	OK	57154	3.94	9.92	12307	$c0:01f3	002141	11613
마법진 구루구루 2 (Mahoujin Guru Guru 2).smc	OK	57154	3.96	9.92	12307	$c0:01f3	002141	11612
마블 슈퍼 히어로즈 - 워 오브 더 젬스 (Marvel Super Heroes in War of the Gems).smc	OK	57344	47.66	22.28	11231	$80:d6c5	801ada	10413
마수왕 (Majuu Ou).smc	OK	56988	39.17	3.11	0	$80:c67d	000039	15118
마스크 (Mask, The).smc	OK	57344	39.36	1.67	0	$82:cd0d	000028	12800
마스터 마리오 브라더스 V4.2.smc	OK	44122	78.86	1.70	0	$00:806d	000010	14680
마신전생 (Majin Tensei).smc	OK	57344	22.43	18.70	0	$00:8171	001af2	11238
마신전생 2 - 스파이럴 네메시스 (Majin Tensei II - Spiral Nemesis).smc	OK	36864	59.18	9.93	0	$c0:01a7	00002f	14339
마우이 말라드 (Maui Mallard in Cold Shadow).smc	OK	44811	78.69	3.59	0	$00:81cb	000019	14518
마운틴 바이크 랠리 (Exertainment Mountain Bike Rally).smc	OK	26263	73.09	4.45	0	$87:857c	000054	15542
마이크로 머신즈 (Micro Machines).smc	OK	50738	30.93	33.18	0	$01:f722	0100f6	12721
마이크로 머신즈 2 터보 토너먼트 (Micro Machines 2 - Turbo Tournament).smc	OK	53202	60.00	0.01	0	$80:ed87	800776	12802
마이클 안드레티의 인디카 챌린지 (Michael Andretti's Indy Car Challenge).smc	UNRENDERED	0	0.00	100.00	0	$80:a9b8	807000	13236
마이클 조던 카오스 인 더 윈디 시티 (Michael Jordan - Chaos in the Windy City).smc	OK	42203	56.79	0.43	0	$c1:9331	7e151c	11885
마이트 앤 매직 2 이세계로의 문 (Might and Magic - Book II).smc	OK	21504	4.05	4.33	0	$1d:81f8	1d2140	13862
마이트 앤 매직 3 아일즈 오브 테라 (Might and Magic III - Isles of Terra).smc	OK	2668	5.55	35.90	0	$2c:9e9d	002141	13763
마이티 맥스 (Mighty Max).smc	OK	55552	4.55	61.34	0	$81:ba24	824212	13315
마이티 모핀 파워 레인저 - 파이팅 에디션 (Mighty Morphin Power Rangers - The Fighting Edition).smc	OK	13504	57.73	12.22	0	$00:80aa	00000f	12919
마이티 모핀 파워레인저 (Mighty Morphin Power Rangers).smc	OK	1169	61.24	10.15	0	$00:839e	000002	13566
마이티 모핀 파워레인저 - 더 무비 (Mighty Morphin Power Rangers - The Movie).smc	UNRENDERED	0	44.27	20.45	0	$00:82d5	000011	13264
마작 대회 2 (Mahjong Taikai II).smc	OK	56627	9.70	4.36	47901	$00:81ac	00004e	2390
마작 번성기 (Mahjong Hanjouki).smc	OK	53186	66.91	4.40	0	$00:81af	0004a7	14825
마작 오공 천축 (Mahjong Gokuu Tenjiku).smc	OK	57278	17.99	0.91	53972	$00:81a3	000049	1244
마작 전국 모노가타리 (Mahjong Sengoku Monogatari).smc	OK	24361	33.62	0.37	0	$80:81f5	7f0003	10704
마장기신 - 더 로드 오브 엘레멘탈 (Super Robot Taisen Gaiden - Masoukishin - The Lord of Elemental).smc	UNRENDERED	0	0.00	100.00	0	$00:8e20	002140	13236
마징가 Z (Mazinger Z).smc	OK	48371	4.51	7.10	0	$03:8655	002140	14835
마천전설 전율의 오파츠 (Maten Densetsu - Senritsu no Ooparts).smc	OK	22811	10.40	0.45	0	$c0:5b29	00000d	11586
마츠무라 쿠니 히로덴 - 최강의 역사를 다시 칠하라! (Matsumura Kunihiro Den - Saikyou no Rekishi o Nurikaero!).smc	OK	49190	24.42	10.39	0	$80:90b0	00004b	13653
마츠카타 히로키의 슈퍼 트롤링 (Matsukata Hiroki no Super Trolling).smc	OK	46021	65.35	8.81	0	$80:8702	800018	13029
마카마카 (Maka Maka).smc	OK	46175	58.84	21.75	0	$01:9590	000023	14620
마케루나! 마켄도우 (Makeruna! Makendou).smc	BOOT_CRASH	-	-	-	-	-	-	
마케루나! 마켄도우 2 (Makeruna! Makendou 2 - Kimero! Youkai Souridaijin).smc	UNRENDERED	0	62.10	11.15	0	$00:8492	000000	13235
마크 데이비스의 피싱 마스터 (Mark Davis' The Fishing Master).smc	OK	47154	0.00	5.20	0	$c0:0db2	002140	12921
막말강림전 ONI (Bakumatsu Kourinden Oni).smc	OK	54687	71.56	7.78	0	$c0:bfae	0011fd	11481
매든 NFL '95 (Madden NFL 95).smc	OK	57344	5.12	8.05	18164	$c1:1dec	002143	8367
매든 NFL 96 (Madden NFL 96).smc	OK	57344	0.00	6.20	49403	$c8:5efb	002141	2106
매든 NFL 97 (Madden NFL 97).smc	OK	57301	18.75	11.59	13003	$cd:6355	002143	9653
매든 NFL 98 (Madden NFL 98).smc	OK	28244	5.02	16.20	42086	$cd:93d9	002143	3707
매스 블래스터 에피소드 1 (Math Blaster - Episode 1).smc	OK	53742	55.42	22.24	0	$80:8f25	000062	14390
매지컬 드롭 (Magical Drop).smc	OK	57344	44.29	7.92	0	$80:1504	000072	13866
매지컬 드롭 2 (Magical Drop 2).smc	OK	57344	32.74	9.74	0	$c0:c451	000049	14072
매지컬 파픈 (Magical Pop'n).smc	UNRENDERED	0	0.00	39.50	0	$00:b73d	004212	13825
매지컬팝픈.smc	UNRENDERED	0	0.00	39.50	0	$00:b73d	004212	13825
매직 보이 (Magic Boy).smc	BOOT_CRASH	-	-	-	-	-	-	
매직 소드 (Magic Sword).smc	OK	49190	65.53	6.56	0	$00:826f	001242	13062
매직 존슨의 슈퍼 슬램 덩크 (Magic Johnson no Super Slam Dunk).smc	BOOT_CRASH	-	-	-	-	-	-	
매직 존슨의 슈퍼 슬램 덩크 (Super Slam Dunk).smc	BOOT_CRASH	-	-	-	-	-	-	
맨체스터 유나이티드 챔피언십 사커 (Manchester United Championship Soccer).smc	OK	1408	0.00	0.00	0	$81:86ed	812140	8411
머나먼 오거스타 2 - 마스터즈 (Harukanaru Augusta 2 - Masters).smc	OK	55236	7.35	0.00	0	$80:d595	001c52	13164
머나먼 오거스타 3 - 마스터즈 뉴 (Harukanaru Augusta 3 - Masters New).smc	BOOT_CRASH	-	-	-	-	-	-	
머슬 봄버 - 더 바디 익스플로전 (Muscle Bomber - the body explosion).smc	OK	47104	0.00	19.96	27074	$c0:0d39	802140	7654
멀티 플레이 발리볼 (Multi Play Volleyball).smc	OK	47774	38.85	0.28	0	$00:85fb	00026d	13582
메가 로 매니아 (Mega-lo-Mania).smc	OK	1782	100.00	0.00	0	$02:803d	001ffa	16244
메가로 매니아 시공대전략 (Mega lo Mania - Jikuu Daisenryaku).smc	OK	33600	64.72	2.27	0	$00:8398	00002d	13708
메르헨 어드벤처 코튼 100% (Maerchen Adventure Cotton 100%).smc	OK	52267	0.00	28.54	0	$28:81fd	a82140	10933
메리 셸리의 프랑켄슈타인 (Mary Shelley's Frankenstein).smc	OK	57337	2.29	8.15	0	$b6:c791	80040b	16858
메이저 타이틀 (Major Title).smc	OK	57344	0.00	3.57	0	$04:b2f5	140207	10920
메카로봇 골프 (Mecarobot Golf).smc	OK	61184	59.20	8.82	0	$00:a092	000013	12959
메크워리어 (MechWarrior).smc	OK	44722	42.25	1.31	0	$80:f2a5	001f36	11401
메탈 마린즈 (Metal Marines).smc	OK	30051	70.60	3.58	0	$00:80db	000001	14929
메탈 맥스 2 (Metal Max 2).smc	OK	8544	51.36	21.89	0	$01:1d44	000058	14393
메탈 맥스 리턴즈 (Metal Max Returns).smc	OK	56832	0.00	8.79	0	$ba:83f4	ba2140	11409
메탈 모프 (Metal Morph).smc	UNRENDERED	0	24.25	11.95	0	$80:c8c9	800185	12533
메탈 슬레이더 글로리 디렉터스 컷 (Metal Slader Glory - Director's Cut).smc	BOOT_CRASH	-	-	-	-	-	-	
메탈 워리어즈 (Metal Warriors).smc	OK	6281	39.94	24.23	37665	$80:de51	832143	4525
